episode,selectivity,bucket_id,q_pre_before,q_post_before,chosen_strategy,was_guardrail,latency_ms,recall,reward,q_pre_after,q_post_after,gt_latency_ms,filter_name
548,0.929351,21,1.0,0.965623,post_filter,True,0.7914,1.0,0.973619,1.0,0.966423,24.9877,"overall IN (1,2,4,5)"
549,0.160682,1,0.420153,0.651709,post_filter,False,0.7445,1.0,0.975185,0.420153,0.684057,25.0473,"main_cat IN ('Camera & Photo', 'Computers')"
550,0.881823,20,0.59049,0.77622,post_filter,False,0.459,1.0,0.984701,0.59049,0.797068,24.8917,"overall IN (1,4,5)"
551,0.270385,5,0.66637,0.82505,post_filter,False,1.1046,1.0,0.963179,0.66637,0.838863,25.0002,"main_cat IN ('Home Audio & Theater', 'Books', 'Tools & Home Improvement')"
552,0.952472,21,1.0,0.966423,post_filter,True,0.6977,1.0,0.976743,1.0,0.967455,25.097,"overall IN (1,3,4,5)"
553,0.70348,19,0.478297,0.880566,pre_filter,False,32.8963,1.0,0.0,0.430467,0.880566,25.0068,"overall IN (1,5)"
554,0.821657,20,0.59049,0.797068,post_filter,False,0.7464,1.0,0.975119,0.59049,0.814873,24.9572,"overall IN (1,2,3,5)"
555,0.270385,5,0.66637,0.838863,post_filter,False,0.3351,0.8,0.177331,0.66637,0.77271,25.0789,"main_cat IN ('Home Audio & Theater', 'Books', 'Tools & Home Improvement')"
556,0.180604,1,0.420153,0.684057,post_filter,False,0.3369,0.8,0.177321,0.420153,0.633383,25.1045,"main_cat IN ('Camera & Photo', 'Computers', 'Cell Phones &amp; Accessories')"
557,0.836128,20,0.59049,0.814873,post_filter,False,0.7542,1.0,0.974861,0.59049,0.830872,24.9471,"overall IN (2,4,5)"
558,0.160682,1,0.420153,0.633383,post_filter,False,0.876,1.0,0.970799,0.420153,0.667125,25.256,"main_cat IN ('Camera & Photo', 'Computers')"
559,0.610257,18,0.507675,0.947422,pre_filter,False,48.9609,1.0,0.0,0.456907,0.947422,25.0828,overall>=5.0
560,0.658182,18,0.456907,0.947422,post_filter,False,0.9495,1.0,0.96835,0.456907,0.949515,25.0709,verified=true AND overall>=3.0
561,0.389743,11,0.657024,0.848435,post_filter,False,0.901,1.0,0.969967,0.657024,0.860588,25.0708,overall<=4.0
562,0.610257,18,0.456907,0.949515,post_filter,False,1.0375,0.9,0.562216,0.456907,0.910785,24.8583,overall>=5.0
563,0.929351,21,1.0,0.967455,post_filter,True,0.8318,1.0,0.972274,1.0,0.967937,24.7794,"overall IN (1,2,4,5)"
564,0.248992,4,0.602199,0.957349,post_filter,False,0.9974,1.0,0.966753,0.602199,0.958289,25.143,"overall IN (3,4)"
565,0.610257,18,0.456907,0.910785,post_filter,False,0.8032,0.8889,0.500556,0.456907,0.869762,26.2777,overall>=5.0
566,0.050727,0,0.489143,0.543227,post_filter,False,0.9464,1.0,0.968453,0.489143,0.585749,26.3201,"main_cat IN ('Computers', 'Tools & Home Improvement')"
567,0.092237,0,0.489143,0.585749,post_filter,False,1.186,1.0,0.960468,0.489143,0.623221,26.3525,main_cat='Home Audio &amp; Theater' AND overall>=3.0
568,0.319094,7,0.483618,0.87423,post_filter,False,0.9152,1.0,0.969494,0.483618,0.883757,25.1818,"overall IN (1,2,4)"
569,0.658182,18,0.456907,0.869762,post_filter,False,1.0422,1.0,0.965261,0.456907,0.879312,24.9793,verified=true AND overall>=3.0
570,0.389743,11,0.657024,0.860588,post_filter,False,0.7375,1.0,0.975415,0.657024,0.872071,25.1128,overall<=4.0
571,0.210713,2,0.678972,0.818347,post_filter,False,0.3139,0.2,0.0,0.678972,0.736512,24.9112,"main_cat IN ('Camera & Photo', 'Camera &amp; Photo')"
572,0.180604,1,0.420153,0.667125,post_filter,False,0.9075,1.0,0.969751,0.420153,0.697387,25.13,"main_cat IN ('Camera & Photo', 'Computers', 'Cell Phones &amp; Accessories')"
573,0.70348,19,0.430467,0.880566,post_filter,False,0.7418,0.9,0.567957,0.430467,0.849305,25.0358,"overall IN (1,5)"
574,0.300422,7,0.483618,0.883757,post_filter,False,0.7828,1.0,0.973906,0.483618,0.892771,25.1003,"main_cat IN ('All Electronics', 'Books', 'Sports & Outdoors')"
575,0.073033,0,0.489143,0.623221,pre_filter,False,2.0733,0.0,0.0,0.440228,0.623221,24.9416,brand='Tiffen'
576,0.073033,0,0.440228,0.623221,post_filter,False,1.1008,1.0,0.963307,0.440228,0.65723,24.9448,brand='Tiffen'
577,0.248992,4,0.602199,0.958289,post_filter,False,0.7828,1.0,0.973906,0.602199,0.959851,24.9093,"overall IN (3,4)"
578,0.610257,18,0.456907,0.879312,post_filter,False,0.86,1.0,0.971335,0.456907,0.888514,24.946,overall>=5.0
579,0.728433,19,0.430467,0.849305,post_filter,False,0.8475,1.0,0.971749,0.430467,0.861549,24.6989,"overall IN (2,3,5)"
580,0.929351,21,1.0,0.967937,post_filter,True,0.7477,1.0,0.975078,1.0,0.968651,24.9332,"overall IN (1,2,4,5)"
581,0.881823,20,0.59049,0.830872,post_filter,False,0.5642,0.9,0.571403,0.59049,0.804925,25.073,"overall IN (1,4,5)"
582,0.751008,19,0.430467,0.861549,post_filter,False,0.8156,1.0,0.972814,0.430467,0.872676,25.0935,"overall IN (1,2,5)"
583,0.774129,19,0.430467,0.872676,post_filter,False,0.6081,1.0,0.979729,0.430467,0.883381,25.0074,"overall IN (1,3,5)"
584,0.610257,18,0.456907,0.888514,post_filter,False,0.351,1.0,0.988301,0.456907,0.898493,24.9695,overall>=5.0
585,0.248992,4,0.602199,0.959851,post_filter,False,0.7633,0.9,0.567539,0.602199,0.920619,25.1441,"overall IN (3,4)"
586,0.680906,18,0.456907,0.898493,post_filter,False,0.8662,1.0,0.971128,0.456907,0.905756,24.9836,"overall IN (3,5)"
587,0.050727,0,0.440228,0.65723,pre_filter,False,9.6995,1.0,0.676685,0.463874,0.65723,25.2997,"main_cat IN ('Computers', 'Tools & Home Improvement')"
588,0.906777,21,1.0,0.968651,post_filter,True,0.2342,0.2,0.0,1.0,0.871786,25.0367,overall>=2.0
589,0.12068,1,0.420153,0.697387,post_filter,False,1.4077,0.8,0.170919,0.420153,0.644741,25.1301,"main_cat IN ('Camera &amp; Photo', 'Cell Phones &amp; Accessories', 'Tools & Home Improvement')"
590,0.339351,8,0.6561,0.949987,post_filter,False,0.9422,1.0,0.968594,0.6561,0.951848,36.2437,"main_cat IN ('Home Audio & Theater', 'Camera &amp; Photo', 'Sports & Outdoors')"
591,0.140751,1,0.420153,0.644741,post_filter,False,0.9209,0.9,0.564481,0.420153,0.636715,25.1539,overall<=2.0
592,0.929351,21,1.0,0.871786,post_filter,True,1.0605,1.0,0.96465,1.0,0.881072,25.0533,"overall IN (1,2,4,5)"
593,0.230635,3,0.729974,0.797636,post_filter,False,0.4397,0.9,0.573821,0.729974,0.775254,25.0448,"main_cat IN ('Camera & Photo', 'Camera &amp; Photo', 'Cell Phones &amp; Accessories')"
594,0.821657,20,0.59049,0.804925,post_filter,False,0.5145,1.0,0.982849,0.59049,0.822717,25.1873,"overall IN (1,2,3,5)"
595,0.300422,7,0.483618,0.892771,post_filter,False,0.875,1.0,0.970835,0.483618,0.900578,24.8908,"main_cat IN ('All Electronics', 'Books', 'Sports & Outdoors')"
596,0.836128,20,0.59049,0.822717,post_filter,False,0.7298,1.0,0.975674,0.59049,0.838013,25.0178,"overall IN (2,4,5)"
597,0.319094,7,0.483618,0.900578,post_filter,False,0.9359,1.0,0.968804,0.483618,0.9074,25.2293,"overall IN (1,2,4)"
598,0.300422,7,0.483618,0.9074,post_filter,False,0.926,1.0,0.969135,0.483618,0.913574,25.211,"main_cat IN ('All Electronics', 'Books', 'Sports & Outdoors')"
599,0.073033,0,0.463874,0.65723,post_filter,False,0.708,1.0,0.976399,0.463874,0.689147,25.3523,brand='Tiffen'
600,0.319094,7,0.483618,0.913574,post_filter,False,0.9079,1.0,0.969737,0.483618,0.91919,24.8109,"overall IN (1,2,4)"
601,0.073033,0,0.463874,0.689147,post_filter,False,0.8199,1.0,0.972669,0.463874,0.717499,25.1102,brand='Tiffen'
602,0.70348,19,0.430467,0.883381,post_filter,False,0.8658,1.0,0.97114,0.430467,0.892157,24.7744,"overall IN (1,5)"
603,0.680906,18,0.456907,0.905756,post_filter,False,0.6994,1.0,0.976686,0.456907,0.912849,24.9526,"overall IN (3,5)"
604,0.180604,1,0.420153,0.636715,post_filter,False,0.8164,1.0,0.972787,0.420153,0.670322,25.0156,"main_cat IN ('Camera & Photo', 'Computers', 'Cell Phones &amp; Accessories')"
605,0.300422,7,0.483618,0.91919,post_filter,False,0.7555,0.9,0.567691,0.483618,0.88404,25.1365,"main_cat IN ('All Electronics', 'Books', 'Sports & Outdoors')"
606,0.680906,18,0.456907,0.912849,post_filter,False,0.8412,1.0,0.971961,0.456907,0.91876,24.8372,"overall IN (3,5)"
607,0.248992,4,0.602199,0.920619,post_filter,False,0.9083,1.0,0.969724,0.602199,0.92553,24.6362,"overall IN (3,4)"
608,0.092237,0,0.463874,0.717499,post_filter,False,0.755,1.0,0.974833,0.463874,0.743232,25.1261,main_cat='Home Audio &amp; Theater' AND overall>=3.0
609,0.319094,7,0.483618,0.88404,post_filter,False,0.5207,0.9,0.572248,0.483618,0.852861,24.9584,"overall IN (1,2,4)"
610,0.658182,18,0.456907,0.91876,post_filter,False,0.824,1.0,0.972535,0.456907,0.924138,25.1775,verified=true AND overall>=3.0
611,0.389743,11,0.657024,0.872071,post_filter,False,0.6143,1.0,0.979522,0.657024,0.882816,24.9875,overall<=4.0
612,0.836128,20,0.59049,0.838013,post_filter,False,0.7215,1.0,0.97595,0.59049,0.851807,25.2336,"overall IN (2,4,5)"
613,0.680906,18,0.456907,0.924138,post_filter,False,0.6788,1.0,0.977374,0.456907,0.929461,24.9864,"overall IN (3,5)"
614,0.230635,3,0.729974,0.775254,post_filter,False,0.9398,1.0,0.968674,0.729974,0.794596,25.1192,"main_cat IN ('Camera & Photo', 'Camera &amp; Photo', 'Cell Phones &amp; Accessories')"
615,0.881823,20,0.59049,0.851807,post_filter,False,0.7947,1.0,0.97351,0.59049,0.863977,25.1032,"overall IN (1,4,5)"
616,0.728433,19,0.430467,0.892157,post_filter,False,0.4503,1.0,0.984989,0.430467,0.90144,25.0742,"overall IN (2,3,5)"
617,0.774129,19,0.430467,0.90144,post_filter,False,0.5359,1.0,0.982136,0.430467,0.90951,25.269,"overall IN (1,3,5)"
618,0.728433,19,0.430467,0.90951,post_filter,False,0.7875,1.0,0.973749,0.430467,0.915934,24.7747,"overall IN (2,3,5)"
619,0.12068,1,0.420153,0.670322,post_filter,False,0.9116,0.9,0.564661,0.420153,0.659756,25.0367,"main_cat IN ('Camera &amp; Photo', 'Cell Phones &amp; Accessories', 'Tools & Home Improvement')"
620,0.140751,1,0.420153,0.659756,post_filter,False,0.747,1.0,0.975099,0.420153,0.69129,24.8287,overall<=2.0
621,0.12068,1,0.420153,0.69129,post_filter,False,0.9764,1.0,0.967454,0.420153,0.718907,24.8444,"main_cat IN ('Camera &amp; Photo', 'Cell Phones &amp; Accessories', 'Tools & Home Improvement')"
622,0.319094,7,0.483618,0.852861,post_filter,False,0.6874,1.0,0.977087,0.483618,0.865284,24.701,"overall IN (1,2,4)"
623,0.300422,7,0.483618,0.865284,post_filter,False,0.8104,1.0,0.972986,0.483618,0.876054,24.9188,"main_cat IN ('All Electronics', 'Books', 'Sports & Outdoors')"
624,0.859249,20,0.59049,0.863977,post_filter,False,0.8605,1.0,0.971315,0.59049,0.874711,24.9364,overall>=3.0
625,0.270385,5,0.66637,0.77271,post_filter,False,0.7221,1.0,0.975931,0.66637,0.793032,25.1352,"main_cat IN ('Home Audio & Theater', 'Books', 'Tools & Home Improvement')"
626,0.680906,18,0.456907,0.929461,post_filter,False,0.2878,0.9,0.576771,0.456907,0.894192,24.8087,"overall IN (3,5)"
627,0.300422,7,0.483618,0.876054,post_filter,False,0.8595,1.0,0.971349,0.483618,0.885583,24.7522,"main_cat IN ('All Electronics', 'Books', 'Sports & Outdoors')"
628,0.836128,20,0.59049,0.874711,post_filter,False,0.7397,1.0,0.975343,0.59049,0.884774,24.9122,"overall IN (2,4,5)"
629,0.140751,1,0.420153,0.718907,post_filter,False,1.3169,0.0,0.0,0.420153,0.647016,28.7873,overall<=2.0
630,0.180604,1,0.420153,0.647016,post_filter,False,0.7961,0.9,0.566903,0.420153,0.639005,24.99,"main_cat IN ('Camera & Photo', 'Computers', 'Cell Phones &amp; Accessories')"
631,0.728433,19,0.430467,0.915934,post_filter,False,0.1147,0.0,0.0,0.430467,0.82434,24.7526,"overall IN (2,3,5)"
632,0.658182,18,0.456907,0.894192,post_filter,False,0.8429,1.0,0.971903,0.456907,0.901963,25.0005,verified=true AND overall>=3.0
633,0.319094,7,0.483618,0.885583,pre_filter,False,5.3493,0.8,0.147358,0.449992,0.885583,24.8383,"overall IN (1,2,4)"
634,0.658182,18,0.456907,0.901963,post_filter,False,0.6766,1.0,0.977447,0.456907,0.909512,25.0935,verified=true AND overall>=3.0
635,0.073033,0,0.463874,0.743232,post_filter,False,0.7462,1.0,0.975128,0.463874,0.766422,24.9067,brand='Tiffen'
636,0.073033,0,0.463874,0.766422,post_filter,False,0.6717,1.0,0.977608,0.463874,0.787541,25.1711,brand='Tiffen'
637,0.073033,0,0.463874,0.787541,pre_filter,False,9.5798,0.8,0.122068,0.429693,0.787541,25.2187,brand='Tiffen'
638,0.140751,1,0.420153,0.639005,post_filter,False,1.204,0.6,0.009694,0.420153,0.576074,26.0555,overall<=2.0
639,0.7886,19,0.430467,0.82434,post_filter,False,0.732,1.0,0.9756,0.430467,0.839466,25.1188,overall>=4.0
640,0.270385,5,0.66637,0.793032,post_filter,False,0.8084,1.0,0.973054,0.66637,0.811034,24.7173,"main_cat IN ('Home Audio & Theater', 'Books', 'Tools & Home Improvement')"
641,0.859249,20,0.59049,0.884774,post_filter,False,0.9515,1.0,0.968283,0.59049,0.893125,24.9123,overall>=3.0
642,0.610257,18,0.456907,0.909512,post_filter,False,0.6927,1.0,0.976908,0.456907,0.916251,25.0512,overall>=5.0
643,0.658182,18,0.456907,0.916251,post_filter,False,0.8495,1.0,0.971683,0.456907,0.921795,24.9568,verified=true AND overall>=3.0
644,0.389743,11,0.657024,0.882816,post_filter,False,0.7564,1.0,0.974786,0.657024,0.892013,25.1547,overall<=4.0
645,0.140751,1,0.420153,0.576074,post_filter,False,0.9343,1.0,0.968856,0.420153,0.615352,24.9327,overall<=2.0
646,0.728433,19,0.430467,0.839466,post_filter,False,0.5888,1.0,0.980374,0.430467,0.853557,25.1581,"overall IN (2,3,5)"
647,0.929351,21,1.0,0.881072,post_filter,True,0.4715,1.0,0.984283,1.0,0.891393,24.8828,"overall IN (1,2,4,5)"
648,0.658182,18,0.456907,0.921795,post_filter,False,1.0504,1.0,0.964986,0.456907,0.926114,24.7586,verified=true AND overall>=3.0
649,0.140751,1,0.420153,0.615352,post_filter,False,1.0078,0.8,0.17331,0.420153,0.571148,24.7434,overall<=2.0
650,0.270385,5,0.66637,0.811034,post_filter,False,0.8497,1.0,0.971676,0.66637,0.827099,24.8291,"main_cat IN ('Home Audio & Theater', 'Books', 'Tools & Home Improvement')"
651,0.952472,21,1.0,0.891393,post_filter,True,0.983,1.0,0.967233,1.0,0.898977,25.085,"overall IN (1,3,4,5)"
652,0.728433,19,0.430467,0.853557,post_filter,False,0.9473,1.0,0.968424,0.430467,0.865044,25.0159,"overall IN (2,3,5)"
653,0.270385,5,0.66637,0.827099,post_filter,False,0.8621,0.8,0.174181,0.66637,0.761807,25.056,"main_cat IN ('Home Audio & Theater', 'Books', 'Tools & Home Improvement')"
654,0.160682,1,0.420153,0.571148,post_filter,False,0.8434,1.0,0.971886,0.420153,0.611221,24.9407,"main_cat IN ('Camera & Photo', 'Computers')"
655,0.319094,7,0.449992,0.885583,post_filter,False,0.7458,1.0,0.975139,0.449992,0.894539,25.1895,"overall IN (1,2,4)"
656,0.728433,19,0.430467,0.865044,post_filter,False,0.4977,1.0,0.983411,0.430467,0.87688,25.0401,"overall IN (2,3,5)"
657,0.821657,20,0.59049,0.893125,post_filter,False,0.3694,0.9,0.575186,0.59049,0.861331,24.9293,"overall IN (1,2,3,5)"
658,0.881823,20,0.59049,0.861331,post_filter,False,0.9536,1.0,0.968212,0.59049,0.872019,24.739,"overall IN (1,4,5)"
659,0.248992,4,0.602199,0.92553,post_filter,False,0.9318,1.0,0.968939,0.602199,0.929871,24.9465,"overall IN (3,4)"
660,0.70348,19,0.430467,0.87688,post_filter,False,0.8437,0.9,0.565978,0.430467,0.84579,24.6857,"overall IN (1,5)"
661,0.270385,5,0.66637,0.761807,post_filter,False,0.8788,1.0,0.970706,0.66637,0.782697,24.8853,"main_cat IN ('Home Audio & Theater', 'Books', 'Tools & Home Improvement')"
662,0.658182,18,0.456907,0.926114,post_filter,False,0.1347,0.0,0.0,0.456907,0.833502,25.0447,verified=true AND overall>=3.0
663,0.881823,20,0.59049,0.872019,post_filter,False,0.7452,1.0,0.97516,0.59049,0.882333,24.9942,"overall IN (1,4,5)"
664,0.658182,18,0.456907,0.833502,post_filter,False,0.8992,1.0,0.970026,0.456907,0.847155,25.0217,verified=true AND overall>=3.0
665,0.680906,18,0.456907,0.847155,post_filter,False,0.6344,0.9,0.570041,0.456907,0.819443,24.9864,"overall IN (3,5)"
666,0.610257,18,0.456907,0.819443,post_filter,False,0.8108,1.0,0.972972,0.456907,0.834796,24.892,overall>=5.0
667,0.7886,19,0.430467,0.84579,post_filter,False,0.616,1.0,0.979465,0.430467,0.859158,24.9993,overall>=4.0
668,0.70348,19,0.430467,0.859158,post_filter,False,1.0881,1.0,0.963729,0.430467,0.869615,25.1099,"overall IN (1,5)"
669,0.248992,4,0.602199,0.929871,post_filter,False,0.4269,0.9,0.57407,0.602199,0.894291,24.8957,"overall IN (3,4)"
670,0.610257,18,0.456907,0.834796,post_filter,False,0.8931,1.0,0.970231,0.456907,0.84834,24.9969,overall>=5.0
671,0.881823,20,0.59049,0.882333,pre_filter,False,47.462,1.0,0.0,0.531441,0.882333,25.1182,"overall IN (1,4,5)"
672,0.050727,0,0.429693,0.787541,post_filter,False,1.367,0.4,0.000167,0.429693,0.708803,25.4321,"main_cat IN ('Computers', 'Tools & Home Improvement')"
673,0.300422,7,0.449992,0.894539,post_filter,False,0.9349,1.0,0.968836,0.449992,0.901969,24.6234,"main_cat IN ('All Electronics', 'Books', 'Sports & Outdoors')"
674,0.270385,5,0.66637,0.782697,post_filter,False,0.7639,0.9,0.567528,0.66637,0.76118,24.928,"main_cat IN ('Home Audio & Theater', 'Books', 'Tools & Home Improvement')"
675,0.774129,19,0.430467,0.869615,post_filter,False,0.7363,1.0,0.975458,0.430467,0.880199,24.8639,"overall IN (1,3,5)"
676,0.12068,1,0.420153,0.611221,post_filter,False,1.0567,1.0,0.964778,0.420153,0.646577,24.9168,"main_cat IN ('Camera &amp; Photo', 'Cell Phones &amp; Accessories', 'Tools & Home Improvement')"
677,0.339351,8,0.6561,0.951848,post_filter,False,0.3603,1.0,0.987989,0.6561,0.955462,24.8614,"main_cat IN ('Home Audio & Theater', 'Camera &amp; Photo', 'Sports & Outdoors')"
678,0.70348,19,0.430467,0.880199,post_filter,False,0.6271,1.0,0.979097,0.430467,0.890089,25.0554,"overall IN (1,5)"
679,0.248992,4,0.602199,0.894291,post_filter,False,0.9207,1.0,0.969308,0.602199,0.901792,24.7519,"overall IN (3,4)"
680,0.859249,20,0.531441,0.882333,post_filter,False,0.8313,0.9,0.566221,0.531441,0.850722,25.0165,overall>=3.0
681,0.929351,21,1.0,0.898977,post_filter,True,0.803,1.0,0.973233,1.0,0.906403,25.0601,"overall IN (1,2,4,5)"
682,0.821657,20,0.531441,0.850722,post_filter,False,0.7489,1.0,0.975036,0.531441,0.863153,24.9891,"overall IN (1,2,3,5)"
683,0.906777,21,1.0,0.906403,post_filter,True,0.8832,1.0,0.97056,1.0,0.912819,24.9195,overall>=2.0
684,0.7886,19,0.430467,0.890089,post_filter,False,0.9706,1.0,0.967646,0.430467,0.897845,24.838,overall>=4.0
685,0.751008,19,0.430467,0.897845,post_filter,False,0.7658,1.0,0.974474,0.430467,0.905508,25.1363,"overall IN (1,2,5)"
686,0.050727,0,0.429693,0.708803,post_filter,False,1.3533,0.9,0.556087,0.429693,0.693532,25.4235,"main_cat IN ('Computers', 'Tools & Home Improvement')"
687,0.728433,19,0.430467,0.905508,post_filter,False,0.9962,1.0,0.966794,0.430467,0.911636,24.7778,"overall IN (2,3,5)"
688,0.610257,18,0.456907,0.84834,post_filter,False,0.6405,1.0,0.978651,0.456907,0.861371,24.7671,overall>=5.0
689,0.230635,3,0.729974,0.794596,post_filter,False,0.9202,1.0,0.969328,0.729974,0.812069,24.8348,"main_cat IN ('Camera & Photo', 'Camera &amp; Photo', 'Cell Phones &amp; Accessories')"
690,0.751008,19,0.430467,0.911636,post_filter,False,0.702,1.0,0.976599,0.430467,0.918133,24.8438,"overall IN (1,2,5)"
691,0.859249,20,0.531441,0.863153,post_filter,False,0.8625,1.0,0.97125,0.531441,0.873963,24.929,overall>=3.0
692,0.836128,20,0.531441,0.873963,post_filter,False,0.6932,1.0,0.976893,0.531441,0.884256,24.8267,"overall IN (2,4,5)"
693,0.70348,19,0.430467,0.918133,post_filter,False,0.8545,1.0,0.971517,0.430467,0.923471,24.7878,"overall IN (1,5)"
694,0.70348,19,0.430467,0.923471,post_filter,False,0.6379,0.9,0.569973,0.430467,0.888121,25.119,"overall IN (1,5)"
695,0.210713,2,0.678972,0.736512,pre_filter,False,24.8291,1.0,0.172364,0.628311,0.736512,25.1444,"main_cat IN ('Camera & Photo', 'Camera &amp; Photo')"
696,0.821657,20,0.531441,0.884256,pre_filter,False,34.0635,1.0,0.0,0.478297,0.884256,25.0998,"overall IN (1,2,3,5)"
697,0.073033,0,0.429693,0.693532,pre_filter,False,9.9738,1.0,0.66754,0.453478,0.693532,25.1603,brand='Tiffen'
698,0.70348,19,0.430467,0.888121,post_filter,False,0.7468,1.0,0.975107,0.430467,0.89682,25.0027,"overall IN (1,5)"
699,0.610257,18,0.456907,0.861371,post_filter,False,0.6781,1.0,0.977397,0.456907,0.872974,24.9687,overall>=5.0
700,0.160682,1,0.420153,0.646577,post_filter,False,0.6104,1.0,0.979654,0.420153,0.679885,31.3506,"main_cat IN ('Camera & Photo', 'Computers')"
701,0.658182,18,0.456907,0.872974,post_filter,False,1.0475,1.0,0.965083,0.456907,0.882185,27.3769,verified=true AND overall>=3.0
702,0.751008,19,0.430467,0.89682,post_filter,False,0.861,1.0,0.971301,0.430467,0.904268,24.8958,"overall IN (1,2,5)"
703,0.821657,20,0.478297,0.884256,post_filter,False,0.6759,1.0,0.977469,0.478297,0.893577,25.0106,"overall IN (1,2,3,5)"
704,0.728433,19,0.430467,0.904268,post_filter,False,0.9201,1.0,0.969331,0.430467,0.910774,25.0295,"overall IN (2,3,5)"
705,0.836128,20,0.478297,0.893577,post_filter,False,0.76,1.0,0.974668,0.478297,0.901686,24.8095,"overall IN (2,4,5)"
706,0.881823,20,0.478297,0.901686,post_filter,False,0.8552,1.0,0.971493,0.478297,0.908667,24.8544,"overall IN (1,4,5)"
707,0.319094,7,0.449992,0.901969,post_filter,False,0.6548,0.9,0.569645,0.449992,0.868736,24.8342,"overall IN (1,2,4)"
708,0.140751,1,0.420153,0.679885,post_filter,False,0.8531,1.0,0.971562,0.420153,0.709053,25.138,overall<=2.0
709,0.881823,20,0.478297,0.908667,post_filter,False,0.7537,1.0,0.974876,0.478297,0.915288,24.7144,"overall IN (1,4,5)"
710,0.774129,19,0.430467,0.910774,post_filter,False,0.5415,1.0,0.981951,0.430467,0.917892,25.036,"overall IN (1,3,5)"
711,0.210713,2,0.628311,0.736512,post_filter,False,0.3289,0.8,0.177368,0.628311,0.680598,24.952,"main_cat IN ('Camera & Photo', 'Camera &amp; Photo')"
712,0.073033,0,0.453478,0.693532,post_filter,False,0.4495,0.8,0.176647,0.453478,0.641843,25.3813,brand='Tiffen'
713,0.70348,19,0.430467,0.917892,post_filter,False,0.611,1.0,0.979632,0.430467,0.924066,25.3569,"overall IN (1,5)"
714,0.7886,19,0.430467,0.924066,post_filter,False,0.7606,0.9,0.567592,0.430467,0.888419,25.023,overall>=4.0
715,0.12068,1,0.420153,0.709053,post_filter,False,1.0952,0.9,0.561097,0.420153,0.694257,25.1094,"main_cat IN ('Camera &amp; Photo', 'Cell Phones &amp; Accessories', 'Tools & Home Improvement')"
716,0.180604,1,0.420153,0.694257,post_filter,False,0.8679,1.0,0.971071,0.420153,0.721938,24.8393,"main_cat IN ('Camera & Photo', 'Computers', 'Cell Phones &amp; Accessories')"
717,0.050727,0,0.453478,0.641843,pre_filter,False,9.5102,1.0,0.682993,0.47643,0.641843,24.8347,"main_cat IN ('Computers', 'Tools & Home Improvement')"
718,0.389743,11,0.657024,0.892013,post_filter,False,0.2165,0.0,0.0,0.657024,0.802812,25.0511,overall<=4.0
719,0.270385,5,0.66637,0.76118,post_filter,False,0.3206,0.1,0.0,0.66637,0.685062,25.2131,"main_cat IN ('Home Audio & Theater', 'Books', 'Tools & Home Improvement')"
720,0.339351,8,0.6561,0.955462,post_filter,False,0.9326,1.0,0.968914,0.6561,0.956807,24.9697,"main_cat IN ('Home Audio & Theater', 'Camera &amp; Photo', 'Sports & Outdoors')"
721,0.140751,1,0.420153,0.721938,post_filter,False,1.313,0.5,0.00156,0.420153,0.649901,25.8867,overall<=2.0
722,0.339351,8,0.6561,0.956807,post_filter,False,0.7733,0.8,0.174712,0.6561,0.878598,25.0625,"main_cat IN ('Home Audio & Theater', 'Camera &amp; Photo', 'Sports & Outdoors')"
723,0.7886,19,0.430467,0.888419,pre_filter,False,85.3877,1.0,0.0,0.38742,0.888419,25.2998,overall>=4.0
724,0.180604,1,0.420153,0.649901,post_filter,False,0.6998,1.0,0.976672,0.420153,0.682578,25.0164,"main_cat IN ('Camera & Photo', 'Computers', 'Cell Phones &amp; Accessories')"
725,0.339351,8,0.6561,0.878598,post_filter,False,0.6618,1.0,0.97794,0.6561,0.888532,25.1486,"main_cat IN ('Home Audio & Theater', 'Camera &amp; Photo', 'Sports & Outdoors')"
726,0.658182,18,0.456907,0.882185,post_filter,False,0.6996,1.0,0.976681,0.456907,0.891634,24.8816,verified=true AND overall>=3.0
727,0.836128,20,0.478297,0.915288,post_filter,False,0.9297,1.0,0.96901,0.478297,0.92066,24.9796,"overall IN (2,4,5)"
728,0.728433,19,0.38742,0.888419,post_filter,False,0.9623,1.0,0.967922,0.38742,0.896369,24.9952,"overall IN (2,3,5)"
729,0.952472,21,1.0,0.912819,post_filter,True,0.7441,1.0,0.975197,1.0,0.919056,24.687,"overall IN (1,3,4,5)"
730,0.610257,18,0.456907,0.891634,post_filter,False,0.3408,1.0,0.988642,0.456907,0.901335,25.0298,overall>=5.0
731,0.906777,21,1.0,0.919056,post_filter,True,0.9267,1.0,0.969108,1.0,0.924062,24.8706,overall>=2.0
732,0.906777,21,1.0,0.924062,post_filter,True,0.8359,1.0,0.972136,1.0,0.928869,24.9983,overall>=2.0
733,0.821657,20,0.478297,0.92066,post_filter,False,0.8625,1.0,0.97125,0.478297,0.925719,25.0025,"overall IN (1,2,3,5)"
734,0.821657,20,0.478297,0.925719,post_filter,False,0.3163,1.0,0.989456,0.478297,0.932093,25.1363,"overall IN (1,2,3,5)"
735,0.073033,0,0.47643,0.641843,post_filter,False,1.1859,0.7,0.045314,0.47643,0.58219,25.3599,brand='Tiffen'
736,0.7886,19,0.38742,0.896369,post_filter,False,0.8199,1.0,0.972669,0.38742,0.903999,24.7903,overall>=4.0
